Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","1,787,987,111",10.00,10.00,3,,,,Japan
"870324 - - Of a cylinder capacity exceeding 3,000 cc","175,445,932",10.00,10.00,2,,,,Japan
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","5,264,382",10.00,10.00,2,,,,Japan
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","706,567,282",10.00,10.00,3,,,,Japan
"870333 - - Of a cylinder capacity exceeding 2,500 cc","190,625,542",10.00,10.00,3,,,,Japan
"870340 - Other vehicles, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power","151,324,151",10.00,10.00,2,,,,Japan
"870350 - Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power","63,812",10.00,10.00,1,,,,Japan
"870360 - Other vehicles, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power","321,835,916",10.00,10.00,2,,,,Japan
"870370 - Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power","2,568",10.00,10.00,1,,,,Japan
"870380 - Other vehicles, with only electric motor for propulsion","38,878,683",10.00,10.00,2,,,,Japan
870390 - Other,"3,502,961",10.00,10.00,1,,,,Japan
870410 - Dumpers designed for off-highway use,"83,112,730",0.00,0.00,2,,,,Japan
870421 - - g.v.w. not exceeding 5 tonnes,"25,665,513",13.50,13.50,5,,,,Japan
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"1,223,293",15.83,15.83,3,,,,Japan
870423 - - g.v.w. exceeding 20 tonnes,"405,906",15.83,15.83,3,,,,Japan
870431 - - g.v.w. not exceeding 5 tonnes,"271,264",13.50,13.50,5,,,,Japan
870432 - - g.v.w. exceeding 5 tonnes,"16,472",15.83,15.83,3,,,,Japan
870490 - Other,"38,862",10.00,10.00,1,,,,Japan
870510 - Crane lorries,"35,212",3.70,3.70,1,,,,Japan
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Japan
870530 - Fire fighting vehicles,"26,498",3.70,3.70,1,,,,Japan
870540 - Concrete-mixer lorries,"25,090",3.70,3.70,1,,,,Japan
870590 - Other,"508,476",3.70,3.70,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","147,158",9.88,9.88,4,,,,Japan
870710 - For the vehicles of heading 87.03,"1,410,087",4.50,4.50,2,,,,Japan
870790 - Other,"21,540,625",4.50,4.50,2,,,,Japan
870810 - Bumpers and parts thereof,"49,574,671",3.75,3.75,2,,,,Japan
870821 - - Safety seat belts,"6,874,510",3.75,3.75,2,,,,Japan
870829 - - Other,"205,772,327",3.75,3.75,2,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"162,503,399",4.00,4.00,3,,,,Japan
870840 - Gear boxes and parts thereof,"1,820,761,220",3.88,3.88,4,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","177,953,074",4.00,4.00,5,,,,Japan
870870 - Road wheels and parts and accessories thereof,"54,182,377",3.75,3.75,4,,,,Japan
870880 - Suspension systems and parts thereof (including shock-absorbers),"74,177,398",3.80,3.80,5,,,,Japan
870891 - - Radiators and parts thereof,"29,867,907",3.88,3.88,4,,,,Japan
870892 - - Silencers (mufflers) and exhaust pipes; parts thereof,"29,271,836",3.88,3.88,4,,,,Japan
870893 - - Clutches and parts thereof,"64,308,997",3.75,3.75,2,,,,Japan
"870894 - - Steering wheels, steering columns and steering boxes; parts thereof","109,714,563",3.88,3.88,4,,,,Japan
870895 - - Safety airbags with inflater system; parts thereof,"52,136,589",3.67,3.67,3,,,,Japan
870899 - - Other,"373,810,547",3.67,3.67,3,,,,Japan
870911 - - Electrical,"2,133,106",3.00,3.00,2,,,,Japan
870919 - - Other,"2,663,376",3.00,3.00,2,,,,Japan
870990 - Parts,"814,554",3.50,3.50,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Japan
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"2,847,573",8.00,8.00,1,,,,Japan
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"57,671,368",8.00,8.00,3,,,,Japan
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"61,928,494",6.00,6.00,2,,,,Japan
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"430,079,192",6.00,6.00,1,,,,Japan
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"605,560,571",6.00,6.00,1,,,,Japan
871160 - With electric motor for propulsion,"1,258,610",6.00,6.00,2,,,,Japan
871190 - Other,"277,946",6.00,6.00,1,,,,Japan
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","279,147",14.50,14.50,2,,,,Japan
871310 - Not mechanically propelled,"1,073,462",0.00,0.00,1,,,,Japan
871390 - Other,"2,959,982",0.00,0.00,1,,,,Japan
871410 - Of motorcycles (including mopeds),"169,035,300",3.70,3.70,6,,,,Japan
871420 - Of carriages for disabled persons,"2,037,139",0.00,0.00,1,,,,Japan
"871491 - - Frames and forks, and parts thereof","1,704,093",4.70,4.70,3,,,,Japan
871492 - - Wheel rims and spokes,"55,695",4.70,4.70,2,,,,Japan
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","77,844,251",4.70,4.70,1,,,,Japan
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","90,939,104",4.70,4.70,2,,,,Japan
871495 - - Saddles,"140,029",4.70,4.70,1,,,,Japan
"871496 - - Pedals and crank-gear, and parts thereof","70,882,463",4.70,4.70,3,,,,Japan
871499 - - Other,"210,813,349",4.70,4.70,4,,,,Japan
871500 Baby carriages and parts thereof.,"29,912",2.70,2.70,2,,,,Japan
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","2,264",2.70,2.70,2,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"2,668",2.70,2.70,1,,,,Japan
871631 - - Tanker trailers and tanker semi-trailers,"20,200",2.70,2.70,1,,,,Japan
871639 - - Other,"16,932",2.70,2.70,4,,,,Japan
871640 - Other trailers and semi-trailers,"39,832",2.70,2.70,1,,,,Japan
871680 - Other vehicles,"1,838,321",1.70,1.70,1,,,,Japan
871690 - Parts,"365,372",1.70,1.70,4,,,,Japan
,2016,"8,570,429,321",6.29,6.29,184,,,,Japan
870110 - Pedestrian controlled tractors,"620,697",3.00,3.00,1,,,,Japan
870120 - Road tractors for semi-trailers,"17,593",16.00,16.00,2,,,,Japan
870130 -Track-laying tractors,"2,084,224",0.00,0.00,1,,,,Japan
870190 - Other,"221,992,364",0.88,0.88,8,,,,Japan
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"192,465",13.00,13.00,4,,,,Japan
870290 - Other,"32,416",12.40,12.40,5,,,,Japan
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"8,069,186",7.50,7.50,2,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","26,190,551",10.00,10.00,2,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","509,631,413",10.00,10.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,123,862,906",10.00,10.00,3,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","253,764,735",10.00,10.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","2,989,944",10.00,10.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","853,952,705",10.00,10.00,3,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","275,385,406",10.00,10.00,3,,,,Japan
870390 - Other,"70,038,096",10.00,10.00,2,,,,Japan
870410 - Dumpers designed for off-highway use,"51,826,470",0.00,0.00,2,,,,Japan
870421 -- g.v.w. not exceeding 5 tonnes,"39,617,348",13.50,13.50,5,,,,Japan
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"2,071,834",15.83,15.83,3,,,,Japan
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Japan
870431 -- g.v.w. not exceeding 5 tonnes,"287,742",13.50,13.50,5,,,,Japan
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Japan
870490 - Other,"24,888",10.00,10.00,1,,,,Japan
870510 - Crane lorries,"166,247",3.70,3.70,1,,,,Japan
870520 -Mobile drilling derricks,,3.70,3.70,1,,,,Japan
870530 - Fire fighting vehicles,"6,839",3.70,3.70,1,,,,Japan
870540 - Concrete-mixer lorries,"12,638",3.70,3.70,1,,,,Japan
870590 - Other,"412,755",3.70,3.70,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","149,236",9.88,9.88,4,,,,Japan
870710 - For the vehicles of heading 87.03,"1,986,771",4.50,4.50,2,,,,Japan
870790 - Other,"17,611,435",4.50,4.50,2,,,,Japan
870810 - Bumpers and parts thereof,"45,731,225",3.75,3.75,2,,,,Japan
870821 -- Safety seat belts,"12,677,743",3.75,3.75,2,,,,Japan
870829 -- Other,"197,082,794",3.75,3.75,2,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"144,280,284",4.00,4.00,3,,,,Japan
870840 - Gear boxes and parts thereof,"1,134,176,625",3.88,3.88,4,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","171,438,163",4.00,4.00,5,,,,Japan
870870 - Road wheels and parts and accessories thereof,"40,379,584",3.75,3.75,4,,,,Japan
870880 - Suspension systems and parts thereof (including shock- absorbers),"87,066,308",3.80,3.80,5,,,,Japan
870891 -- Radiators and parts thereof,"25,786,761",3.88,3.88,4,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"35,062,459",3.88,3.88,4,,,,Japan
870893 -- Clutches and parts thereof,"78,592,456",3.75,3.75,2,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","86,662,365",3.88,3.88,4,,,,Japan
870895 -- Safety airbags with inflater system; parts thereof,"55,110,439",3.67,3.67,3,,,,Japan
870899 -- Other,"380,113,792",3.67,3.67,3,,,,Japan
870911 -- Electrical,"1,992,183",3.00,3.00,2,,,,Japan
870919 -- Other,"2,034,082",3.00,3.00,2,,,,Japan
870990 - Parts,"575,811",3.50,3.50,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","5,707",1.70,1.70,1,,,,Japan
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"2,152,112",8.00,8.00,1,,,,Japan
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"58,845,098",8.00,8.00,3,,,,Japan
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"39,043,820",6.00,6.00,2,,,,Japan
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"286,416,267",6.00,6.00,1,,,,Japan
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"514,065,987",6.00,6.00,1,,,,Japan
871190 - Other,"4,020,139",6.00,6.00,2,,,,Japan
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","298,424",14.50,14.50,2,,,,Japan
871310 - Not mechanically propelled,"574,394",0.00,0.00,1,,,,Japan
871390 - Other,"1,026,864",0.00,0.00,1,,,,Japan
871410 - Of motorcycles (including mopeds),"188,442,220",3.70,3.70,6,,,,Japan
871420 - Of carriages for disabled persons,"2,708,916",0.00,0.00,1,,,,Japan
"871491 -- Frames and forks, and parts thereof","2,532,723",4.70,4.70,3,,,,Japan
871492 -- Wheel rims and spokes,"279,802",4.70,4.70,2,,,,Japan
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","89,558,986",4.70,4.70,1,,,,Japan
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","100,185,073",4.70,4.70,2,,,,Japan
871495 -- Saddles,"113,726",4.70,4.70,1,,,,Japan
"871496 -- Pedals and crank-gear, and parts thereof","78,495,086",4.70,4.70,3,,,,Japan
871499 -- Other,"237,481,262",4.70,4.70,4,,,,Japan
871500 Baby carriages and parts thereof.,"81,963",2.70,2.70,2,,,,Japan
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","71,893",2.70,2.70,2,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,834",2.70,2.70,1,,,,Japan
871631 -- Tanker trailers and tanker semi-trailers,957,2.70,2.70,1,,,,Japan
871639 -- Other,"4,485",2.70,2.70,4,,,,Japan
871640 - Other trailers and semi-trailers,"3,308",2.70,2.70,1,,,,Japan
871680 - Other vehicles,"1,868,718",1.70,1.70,1,,,,Japan
871690 - Parts,"387,577",1.70,1.70,4,,,,Japan
,2015,"8,619,056,756",6.29,6.29,184,,,,Japan
870110 - Pedestrian controlled tractors,"753,442",3.00,3.00,1,,,,Japan
870120 - Road tractors for semi-trailers,"71,498",16.00,16.00,2,,,,Japan
870130 -Track-laying tractors,"2,575,626",0.00,0.00,1,,,,Japan
870190 - Other,"274,383,885",0.88,0.88,8,,,,Japan
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"306,624",13.00,13.00,4,,,,Japan
870290 - Other,"259,637",12.40,12.40,5,,,,Japan
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"8,240,885",7.50,7.50,2,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","13,488,855",10.00,10.00,2,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","345,659,399",10.00,10.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,116,096,804",10.00,10.00,3,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","248,862,460",10.00,10.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","68,451,567",10.00,10.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","1,413,309,924",10.00,10.00,3,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","366,487,393",10.00,10.00,3,,,,Japan
870390 - Other,"89,134,621",10.00,10.00,2,,,,Japan
870410 - Dumpers designed for off-highway use,"46,098,691",0.00,0.00,2,,,,Japan
870421 -- g.v.w. not exceeding 5 tonnes,"15,684,179",13.50,13.50,5,,,,Japan
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"1,399,589",15.83,15.83,3,,,,Japan
870423 -- g.v.w. exceeding 20 tonnes,"365,151",15.83,15.83,3,,,,Japan
870431 -- g.v.w. not exceeding 5 tonnes,"211,451",13.50,13.50,5,,,,Japan
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Japan
870490 - Other,"193,791",10.00,10.00,1,,,,Japan
870510 - Crane lorries,"412,322",3.70,3.70,1,,,,Japan
870520 -Mobile drilling derricks,,3.70,3.70,1,,,,Japan
870530 - Fire fighting vehicles,"24,895",3.70,3.70,1,,,,Japan
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Japan
870590 - Other,"291,290",3.70,3.70,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","63,264",9.88,9.88,4,,,,Japan
870710 - For the vehicles of heading 87.03,"1,838,710",4.50,4.50,2,,,,Japan
870790 - Other,"18,842,087",4.50,4.50,2,,,,Japan
870810 - Bumpers and parts thereof,"41,954,997",3.75,3.75,2,,,,Japan
870821 -- Safety seat belts,"14,842,753",3.75,3.75,2,,,,Japan
870829 -- Other,"198,704,868",3.75,3.75,2,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"136,034,335",4.00,4.00,3,,,,Japan
870840 - Gear boxes and parts thereof,"752,443,704",3.88,3.88,4,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","156,703,336",4.00,4.00,5,,,,Japan
870870 - Road wheels and parts and accessories thereof,"34,008,110",3.75,3.75,4,,,,Japan
870880 - Suspension systems and parts thereof (including shock- absorbers),"76,364,152",3.80,3.80,5,,,,Japan
870891 -- Radiators and parts thereof,"28,929,645",3.88,3.88,4,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"33,593,229",3.88,3.88,4,,,,Japan
870893 -- Clutches and parts thereof,"58,784,001",3.75,3.75,2,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","72,804,319",3.88,3.88,4,,,,Japan
870895 -- Safety airbags with inflater system; parts thereof,"32,590,038",3.67,3.67,3,,,,Japan
870899 -- Other,"415,444,865",3.67,3.67,3,,,,Japan
870911 -- Electrical,"1,359,827",3.00,3.00,2,,,,Japan
870919 -- Other,"1,826,446",3.00,3.00,2,,,,Japan
870990 - Parts,"408,672",3.50,3.50,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Japan
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,574,601",8.00,8.00,1,,,,Japan
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"58,762,558",8.00,8.00,3,,,,Japan
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"41,826,507",6.00,6.00,2,,,,Japan
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"334,600,877",6.00,6.00,1,,,,Japan
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"450,933,234",6.00,6.00,1,,,,Japan
871190 - Other,"7,351,380",6.00,6.00,2,,,,Japan
