Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,20.00,20.00,2,,,,"Korea, Republic of"
871310 - Not mechanically propelled,,12.00,12.00,1,,,,"Korea, Republic of"
871390 - Other,,2.00,2.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),,16.00,16.00,1,,,,"Korea, Republic of"
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,"Korea, Republic of"
"871491 - - Frames and forks, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871492 - - Wheel rims and spokes,,16.00,16.00,1,,,,"Korea, Republic of"
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,16.00,16.00,2,,,,"Korea, Republic of"
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,"Korea, Republic of"
871495 - - Saddles,,16.00,16.00,1,,,,"Korea, Republic of"
"871496 - - Pedals and crank-gear, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871499 - - Other,,16.00,16.00,2,,,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,"Korea, Republic of"
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,"Korea, Republic of"
871631 - - Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871639 - - Other,,35.00,35.00,1,,,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871680 - Other vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
871690 - Parts,,16.00,16.00,2,,,,"Korea, Republic of"
,2017,"774,196,932",22.75,22.75,155,,,,"Korea, Republic of"
870110 - Single axle tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
870130 - Track-laying tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870191 - - Not exceeding 18 kW,,14.00,14.00,1,,,,"Korea, Republic of"
870192 - - Exceeding 18 kW but not exceeding 37 kW,,14.00,14.00,1,,,,"Korea, Republic of"
870193 - - Exceeding 37 kW but not exceeding 75 kW,"510,131",14.00,14.00,1,,,,"Korea, Republic of"
870194 - - Exceeding 75 kW but not exceeding 130 kW,,7.00,7.00,2,,,,"Korea, Republic of"
870195 - - Exceeding 130 kW,,7.00,7.00,2,,,,"Korea, Republic of"
870210 - With only compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,"Korea, Republic of"
870220 - With both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion,,35.00,35.00,1,,,,"Korea, Republic of"
870230 - With both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion,,35.00,35.00,1,,,,"Korea, Republic of"
870240 - With only electric motor for propulsion,,35.00,35.00,2,,,,"Korea, Republic of"
870290 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","1,810,552",35.00,35.00,1,,,,"Korea, Republic of"
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","74,445,975",35.00,35.00,2,,,,"Korea, Republic of"
"870324 - - Of a cylinder capacity exceeding 3,000 cc","28,327,398",35.00,35.00,2,,,,"Korea, Republic of"
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870333 - - Of a cylinder capacity exceeding 2,500 cc","111,300",35.00,35.00,2,,,,"Korea, Republic of"
"870340 - Other vehicles, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power","20,183",35.00,35.00,1,,,,"Korea, Republic of"
"870350 - Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power",,35.00,35.00,1,,,,"Korea, Republic of"
"870360 - Other vehicles, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power",,35.00,35.00,1,,,,"Korea, Republic of"
"870370 - Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power",,35.00,35.00,1,,,,"Korea, Republic of"
"870380 - Other vehicles, with only electric motor for propulsion",,35.00,35.00,1,,,,"Korea, Republic of"
870390 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,"Korea, Republic of"
870421 - - g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870423 - - g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870431 - - g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870432 - - g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870490 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870510 - Crane lorries,,35.00,35.00,2,,,,"Korea, Republic of"
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,"Korea, Republic of"
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,"Korea, Republic of"
870590 - Other,,18.50,18.50,2,,,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,"Korea, Republic of"
870790 - Other,"14,999,291",24.50,24.50,2,,,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"8,623,975",18.00,18.00,1,,,,"Korea, Republic of"
870821 - - Safety seat belts,"8,868,147",18.00,18.00,1,,,,"Korea, Republic of"
870829 - - Other,"144,958,582",14.73,14.73,11,,,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"55,856,782",16.67,16.67,3,,,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"214,160,300",12.50,12.50,4,,,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","67,000,180",13.00,13.00,6,,,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"6,498,208",16.00,16.00,2,,,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock-absorbers),"28,036,983",18.00,18.00,1,,,,"Korea, Republic of"
870891 - - Radiators and parts thereof,"3,991,554",18.00,18.00,1,,,,"Korea, Republic of"
870892 - - Silencers (mufflers) and exhaust pipes; parts thereof,"7,119,041",18.00,18.00,1,,,,"Korea, Republic of"
870893 - - Clutches and parts thereof,"8,014,517",18.00,18.00,1,,,,"Korea, Republic of"
"870894 - - Steering wheels, steering columns and steering boxes; parts thereof","60,901,410",16.29,16.29,7,,,,"Korea, Republic of"
870895 - - Safety airbags with inflater system; parts thereof,"2,730,772",10.00,10.00,4,,,,"Korea, Republic of"
870899 - - Other,"36,158,904",9.00,9.00,2,,,,"Korea, Republic of"
870911 - - Electrical,"104,507",14.00,14.00,1,,,,"Korea, Republic of"
870919 - - Other,"387,864",14.00,14.00,1,,,,"Korea, Republic of"
870990 - Parts,"26,754",14.00,14.00,1,,,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,"Korea, Republic of"
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,20.00,20.00,3,,,,"Korea, Republic of"
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871160 - With electric motor for propulsion,,20.00,20.00,1,,,,"Korea, Republic of"
871190 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,27.50,27.50,2,,,,"Korea, Republic of"
871310 - Not mechanically propelled,,12.00,12.00,1,,,,"Korea, Republic of"
871390 - Other,,2.00,2.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),"28,754",16.00,16.00,1,,,,"Korea, Republic of"
871420 - Of carriages for disabled persons,"2,561",10.00,10.00,1,,,,"Korea, Republic of"
"871491 - - Frames and forks, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871492 - - Wheel rims and spokes,152,16.00,16.00,1,,,,"Korea, Republic of"
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,16.00,16.00,2,,,,"Korea, Republic of"
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,"Korea, Republic of"
871495 - - Saddles,,16.00,16.00,1,,,,"Korea, Republic of"
"871496 - - Pedals and crank-gear, and parts thereof","3,831",16.00,16.00,1,,,,"Korea, Republic of"
871499 - - Other,867,16.00,16.00,2,,,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,"Korea, Republic of"
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,"Korea, Republic of"
871631 - - Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871639 - - Other,,35.00,35.00,1,,,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871680 - Other vehicles,"349,286",35.00,35.00,1,,,,"Korea, Republic of"
871690 - Parts,"148,171",16.00,16.00,2,,,,"Korea, Republic of"
,2016,"586,262,724",22.13,22.13,141,,,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
870130 -Track-laying tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870190 - Other,"119,556",7.00,7.00,2,,,,"Korea, Republic of"
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,"Korea, Republic of"
870290 - Other,,35.00,35.00,2,,,,"Korea, Republic of"
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","5,364,642",35.00,35.00,1,,,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","85,375,119",35.00,35.00,2,,,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","27,069,812",35.00,35.00,2,,,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","26,892",35.00,35.00,2,,,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","819,836",35.00,35.00,2,,,,"Korea, Republic of"
870390 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870490 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870510 - Crane lorries,,17.50,17.50,2,,,,"Korea, Republic of"
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,"Korea, Republic of"
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,"Korea, Republic of"
870590 - Other,,18.50,18.50,2,,,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,"47,725",35.00,35.00,1,,,,"Korea, Republic of"
870790 - Other,"6,055,405",24.50,24.50,2,,,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"6,308,227",18.00,18.00,1,,,,"Korea, Republic of"
870821 -- Safety seat belts,"7,224,443",18.00,18.00,1,,,,"Korea, Republic of"
870829 -- Other,"90,600,418",14.73,14.73,11,,,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"52,066,999",16.67,16.67,3,,,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"112,801,872",12.50,12.50,4,,,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","54,399,861",13.00,13.00,6,,,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"14,618,233",16.00,16.00,2,,,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock- absorbers),"17,591,425",18.00,18.00,1,,,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"2,522,459",18.00,18.00,1,,,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"3,603,347",18.00,18.00,1,,,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"7,082,414",18.00,18.00,1,,,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","59,349,206",16.29,16.29,7,,,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"2,537,571",10.00,10.00,4,,,,"Korea, Republic of"
870899 -- Other,"30,452,967",9.00,9.00,2,,,,"Korea, Republic of"
870911 -- Electrical,,14.00,14.00,1,,,,"Korea, Republic of"
870919 -- Other,,14.00,14.00,1,,,,"Korea, Republic of"
870990 - Parts,"6,584",14.00,14.00,1,,,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,"Korea, Republic of"
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,20.00,20.00,3,,,,"Korea, Republic of"
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,"Korea, Republic of"
871190 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,20.00,20.00,2,,,,"Korea, Republic of"
871310 - Not mechanically propelled,,12.00,12.00,1,,,,"Korea, Republic of"
871390 - Other,,2.00,2.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),"28,643",16.00,16.00,1,,,,"Korea, Republic of"
871420 - Of carriages for disabled persons,"3,323",10.00,10.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof",,16.00,16.00,1,,,,"Korea, Republic of"
871492 -- Wheel rims and spokes,,16.00,16.00,1,,,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,16.00,16.00,2,,,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",256,16.00,16.00,2,,,,"Korea, Republic of"
871495 -- Saddles,,16.00,16.00,1,,,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof","1,519",16.00,16.00,1,,,,"Korea, Republic of"
871499 -- Other,"1,360",16.00,16.00,2,,,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,"Korea, Republic of"
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871639 -- Other,,35.00,35.00,1,,,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
871680 - Other vehicles,"90,409",35.00,35.00,1,,,,"Korea, Republic of"
871690 - Parts,"92,201",16.00,16.00,2,,,,"Korea, Republic of"
,2015,"956,377,706",22.13,22.13,141,,,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,"Korea, Republic of"
870130 -Track-laying tractors,,14.00,14.00,1,,,,"Korea, Republic of"
870190 - Other,"1,057,751",7.00,7.00,2,,,,"Korea, Republic of"
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,"Korea, Republic of"
870290 - Other,,35.00,35.00,2,,,,"Korea, Republic of"
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","8,886,859",35.00,35.00,1,,,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","177,157,536",35.00,35.00,2,,,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","77,558,454",35.00,35.00,2,,,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","487,469",35.00,35.00,2,,,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","368,935",35.00,35.00,2,,,,"Korea, Republic of"
870390 - Other,"68,637",35.00,35.00,1,,,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,"Korea, Republic of"
870490 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
870510 - Crane lorries,,17.50,17.50,2,,,,"Korea, Republic of"
