Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
080122 -- Shelled,,10.00,10.00,1,,,,Japan
080131 -- In shell,,10.00,10.00,1,,,,Japan
080132 -- Shelled,,10.00,10.00,1,,,,Japan
080211 -- In shell,,10.00,10.00,1,,,,Japan
080212 -- Shelled,,10.00,10.00,1,,,,Japan
080221 -- In shell,,6.00,6.00,1,,,,Japan
080222 -- Shelled,,6.00,6.00,1,,,,Japan
080231 -- In shell,,10.00,10.00,1,,,,Japan
080232 -- Shelled,,10.00,10.00,1,,,,Japan
080241 -- In shell,,10.00,10.00,1,,,,Japan
080242 -- Shelled,,10.00,10.00,1,,,,Japan
080251 -- In shell,,10.00,10.00,1,,,,Japan
080252 -- Shelled,,10.00,10.00,1,,,,Japan
080261 -- In shell,,10.00,10.00,1,,,,Japan
080262 -- Shelled,,10.00,10.00,1,,,,Japan
080270 - Kola nuts (Cola spp.),,10.00,10.00,1,,,,Japan
080280 - Areca nuts,,10.00,10.00,1,,,,Japan
080290 - Other,,10.00,10.00,1,,,,Japan
080310 - Plantains,,10.00,10.00,1,,,,Japan
080390 - Other,,10.00,10.00,1,,,,Japan
080410 - Dates,,10.00,10.00,2,,,,Japan
080420 - Figs,,10.00,10.00,2,,,,Japan
080430 - Pineapples,,10.00,10.00,1,,,,Japan
080440 - Avocados,,10.00,10.00,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,Japan
080510 - Oranges,,10.00,10.00,1,,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,10.00,10.00,1,,,,Japan
"080540 - Grapefruit, including pomelos",,10.00,10.00,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,10.00,10.00,1,,,,Japan
080590 - Other,,10.00,10.00,1,,,,Japan
080610 - Fresh,,10.00,10.00,1,,,,Japan
080620 - Dried,,10.00,10.00,1,,,,Japan
080711 -- Watermelons,,10.00,10.00,1,,,,Japan
080719 -- Other,,10.00,10.00,1,,,,Japan
080720 - Papaws (papayas),,10.00,10.00,1,,,,Japan
080810 - Apples,,10.00,10.00,1,,,,Japan
080830 - Pears,,10.00,10.00,1,,,,Japan
080840 - Quinces,,10.00,10.00,1,,,,Japan
080910 - Apricots,,10.00,10.00,1,,,,Japan
080921 -- Sour cherries (Prunus cerasus),,10.00,10.00,1,,,,Japan
080929 -- Other,,10.00,10.00,1,,,,Japan
"080930 - Peaches, including nectarines",,10.00,10.00,2,,,,Japan
080940 - Plums and sloes,,10.00,10.00,1,,,,Japan
081010 - Strawberries,,10.00,10.00,1,,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.00,10.00,1,,,,Japan
"081030 - Black, white or red currants and gooseberries",,10.00,10.00,1,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,10.00,10.00,1,,,,Japan
081050 - Kiwifruit,,10.00,10.00,1,,,,Japan
081060 - Durians,,10.00,10.00,1,,,,Japan
081070 - Persimmons,,10.00,10.00,1,,,,Japan
081090 - Other,,10.00,10.00,1,,,,Japan
081110 - Strawberries,,10.00,10.00,1,,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,10.00,10.00,1,,,,Japan
081190 - Other,,10.00,10.00,1,,,,Japan
081210 - Cherries,,10.00,10.00,1,,,,Japan
081290 - Other,,10.00,10.00,1,,,,Japan
081310 - Apricots,,10.00,10.00,1,,,,Japan
081320 - Prunes,,10.00,10.00,2,,,,Japan
081330 - Apples,,10.00,10.00,1,,,,Japan
081340 - Other fruit,,10.00,10.00,2,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,,10.00,10.00,1,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,10.00,10.00,1,,,,Japan
,2014,,10.50,10.50,74,,,,Japan
080111 -- Desiccated,,32.50,32.50,2,,,,Japan
080112 -- In the inner shell (endocarp),,10.00,10.00,1,,,,Japan
080119 -- Other,,10.00,10.00,1,,,,Japan
080121 -- In shell,,10.00,10.00,1,,,,Japan
080122 -- Shelled,,10.00,10.00,1,,,,Japan
080131 -- In shell,,10.00,10.00,1,,,,Japan
080132 -- Shelled,,10.00,10.00,1,,,,Japan
080211 -- In shell,,10.00,10.00,1,,,,Japan
080212 -- Shelled,,10.00,10.00,1,,,,Japan
080221 -- In shell,,6.00,6.00,1,,,,Japan
080222 -- Shelled,,6.00,6.00,1,,,,Japan
080231 -- In shell,,10.00,10.00,1,,,,Japan
080232 -- Shelled,,10.00,10.00,1,,,,Japan
080241 -- In shell,,10.00,10.00,1,,,,Japan
080242 -- Shelled,,10.00,10.00,1,,,,Japan
080251 -- In shell,,10.00,10.00,1,,,,Japan
080252 -- Shelled,,10.00,10.00,1,,,,Japan
080261 -- In shell,,10.00,10.00,1,,,,Japan
080262 -- Shelled,,10.00,10.00,1,,,,Japan
080270 - Kola nuts (Cola spp.),,10.00,10.00,1,,,,Japan
080280 - Areca nuts,,10.00,10.00,1,,,,Japan
080290 - Other,,10.00,10.00,1,,,,Japan
080310 - Plantains,,10.00,10.00,1,,,,Japan
080390 - Other,,10.00,10.00,1,,,,Japan
080410 - Dates,,10.00,10.00,2,,,,Japan
080420 - Figs,,10.00,10.00,2,,,,Japan
080430 - Pineapples,,10.00,10.00,1,,,,Japan
080440 - Avocados,,10.00,10.00,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,Japan
080510 - Oranges,,10.00,10.00,1,,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,10.00,10.00,1,,,,Japan
"080540 - Grapefruit, including pomelos",,10.00,10.00,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,10.00,10.00,1,,,,Japan
080590 - Other,,10.00,10.00,1,,,,Japan
080610 - Fresh,,10.00,10.00,1,,,,Japan
080620 - Dried,,10.00,10.00,1,,,,Japan
080711 -- Watermelons,,10.00,10.00,1,,,,Japan
080719 -- Other,,10.00,10.00,1,,,,Japan
080720 - Papaws (papayas),,10.00,10.00,1,,,,Japan
080810 - Apples,,10.00,10.00,1,,,,Japan
080830 - Pears,,10.00,10.00,1,,,,Japan
080840 - Quinces,,10.00,10.00,1,,,,Japan
080910 - Apricots,,10.00,10.00,1,,,,Japan
080921 -- Sour cherries (Prunus cerasus),,10.00,10.00,1,,,,Japan
080929 -- Other,,10.00,10.00,1,,,,Japan
"080930 - Peaches, including nectarines",,10.00,10.00,2,,,,Japan
080940 - Plums and sloes,,10.00,10.00,1,,,,Japan
081010 - Strawberries,,10.00,10.00,1,,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.00,10.00,1,,,,Japan
"081030 - Black, white or red currants and gooseberries",,10.00,10.00,1,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,10.00,10.00,1,,,,Japan
081050 - Kiwifruit,,10.00,10.00,1,,,,Japan
081060 - Durians,,10.00,10.00,1,,,,Japan
081070 - Persimmons,,10.00,10.00,1,,,,Japan
081090 - Other,,10.00,10.00,1,,,,Japan
081110 - Strawberries,,10.00,10.00,1,,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,10.00,10.00,1,,,,Japan
081190 - Other,,10.00,10.00,1,,,,Japan
081210 - Cherries,,10.00,10.00,1,,,,Japan
081290 - Other,,10.00,10.00,1,,,,Japan
081310 - Apricots,,10.00,10.00,1,,,,Japan
081320 - Prunes,,10.00,10.00,2,,,,Japan
081330 - Apples,,10.00,10.00,1,,,,Japan
081340 - Other fruit,,10.00,10.00,2,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,,10.00,10.00,1,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,10.00,10.00,1,,,,Japan
,2013,,10.50,10.50,74,,,,Japan
080111 -- Desiccated,,32.50,32.50,2,,,,Japan
080112 -- In the inner shell (endocarp),,10.00,10.00,1,,,,Japan
080119 -- Other,,10.00,10.00,1,,,,Japan
080121 -- In shell,,10.00,10.00,1,,,,Japan
080122 -- Shelled,,10.00,10.00,1,,,,Japan
080131 -- In shell,,10.00,10.00,1,,,,Japan
080132 -- Shelled,,10.00,10.00,1,,,,Japan
080211 -- In shell,,10.00,10.00,1,,,,Japan
080212 -- Shelled,,10.00,10.00,1,,,,Japan
080221 -- In shell,,6.00,6.00,1,,,,Japan
080222 -- Shelled,,6.00,6.00,1,,,,Japan
080231 -- In shell,,10.00,10.00,1,,,,Japan
080232 -- Shelled,,10.00,10.00,1,,,,Japan
080241 -- In shell,,10.00,10.00,1,,,,Japan
080242 -- Shelled,,10.00,10.00,1,,,,Japan
080251 -- In shell,,10.00,10.00,1,,,,Japan
080252 -- Shelled,,10.00,10.00,1,,,,Japan
080261 -- In shell,,10.00,10.00,1,,,,Japan
080262 -- Shelled,,10.00,10.00,1,,,,Japan
080270 - Kola nuts (Cola spp.),,10.00,10.00,1,,,,Japan
080280 - Areca nuts,,10.00,10.00,1,,,,Japan
080290 - Other,,10.00,10.00,1,,,,Japan
080310 - Plantains,,10.00,10.00,1,,,,Japan
080390 - Other,,10.00,10.00,1,,,,Japan
080410 - Dates,,10.00,10.00,2,,,,Japan
080420 - Figs,,10.00,10.00,2,,,,Japan
080430 - Pineapples,,10.00,10.00,1,,,,Japan
080440 - Avocados,,10.00,10.00,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,Japan
080510 - Oranges,,10.00,10.00,1,,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,10.00,10.00,1,,,,Japan
"080540 - Grapefruit, including pomelos",,10.00,10.00,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,10.00,10.00,1,,,,Japan
080590 - Other,,10.00,10.00,1,,,,Japan
080610 - Fresh,,10.00,10.00,1,,,,Japan
080620 - Dried,,10.00,10.00,1,,,,Japan
080711 -- Watermelons,,10.00,10.00,1,,,,Japan
080719 -- Other,,10.00,10.00,1,,,,Japan
080720 - Papaws (papayas),,10.00,10.00,1,,,,Japan
080810 - Apples,,10.00,10.00,1,,,,Japan
080830 - Pears,,10.00,10.00,1,,,,Japan
080840 - Quinces,,10.00,10.00,1,,,,Japan
080910 - Apricots,,10.00,10.00,1,,,,Japan
080921 -- Sour cherries (Prunus cerasus),,10.00,10.00,1,,,,Japan
080929 -- Other,,10.00,10.00,1,,,,Japan
"080930 - Peaches, including nectarines",,10.00,10.00,2,,,,Japan
080940 - Plums and sloes,,10.00,10.00,1,,,,Japan
081010 - Strawberries,,10.00,10.00,1,,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.00,10.00,1,,,,Japan
"081030 - Black, white or red currants and gooseberries",,10.00,10.00,1,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,10.00,10.00,1,,,,Japan
081050 - Kiwifruit,,10.00,10.00,1,,,,Japan
081060 - Durians,,10.00,10.00,1,,,,Japan
081070 - Persimmons,,10.00,10.00,1,,,,Japan
081090 - Other,,10.00,10.00,1,,,,Japan
081110 - Strawberries,,10.00,10.00,1,,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,10.00,10.00,1,,,,Japan
081190 - Other,,10.00,10.00,1,,,,Japan
081210 - Cherries,,10.00,10.00,1,,,,Japan
081290 - Other,,10.00,10.00,1,,,,Japan
081310 - Apricots,,10.00,10.00,1,,,,Japan
081320 - Prunes,,10.00,10.00,2,,,,Japan
081330 - Apples,,10.00,10.00,1,,,,Japan
081340 - Other fruit,,10.00,10.00,2,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,,10.00,10.00,1,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,10.00,10.00,1,,,,Japan
,2012,,9.89,9.89,74,,,,Japan
080111 -- Desiccated,,10.00,10.00,2,,,,Japan
080112 -- In the inner shell (endocarp),,10.00,10.00,1,,,,Japan
080119 -- Other,,10.00,10.00,1,,,,Japan
080121 -- In shell,,10.00,10.00,1,,,,Japan
080122 -- Shelled,,10.00,10.00,1,,,,Japan
080131 -- In shell,,10.00,10.00,1,,,,Japan
080132 -- Shelled,,10.00,10.00,1,,,,Japan
080211 -- In shell,,10.00,10.00,1,,,,Japan
080212 -- Shelled,,10.00,10.00,1,,,,Japan
080221 -- In shell,,6.00,6.00,1,,,,Japan
080222 -- Shelled,,6.00,6.00,1,,,,Japan
080231 -- In shell,,10.00,10.00,1,,,,Japan
080232 -- Shelled,,10.00,10.00,1,,,,Japan
080241 -- In shell,,10.00,10.00,1,,,,Japan
080242 -- Shelled,,10.00,10.00,1,,,,Japan
080251 -- In shell,,10.00,10.00,1,,,,Japan
080252 -- Shelled,,10.00,10.00,1,,,,Japan
080261 -- In shell,,10.00,10.00,1,,,,Japan
080262 -- Shelled,,10.00,10.00,1,,,,Japan
080270 - Kola nuts (Cola spp.),,10.00,10.00,1,,,,Japan
080280 - Areca nuts,,10.00,10.00,1,,,,Japan
080290 - Other,,10.00,10.00,1,,,,Japan
080310 - Plantains,,10.00,10.00,1,,,,Japan
080390 - Other,,10.00,10.00,1,,,,Japan
080410 - Dates,,10.00,10.00,2,,,,Japan
080420 - Figs,,10.00,10.00,2,,,,Japan
080430 - Pineapples,,10.00,10.00,1,,,,Japan
080440 - Avocados,,10.00,10.00,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,Japan
080510 - Oranges,,10.00,10.00,1,,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,10.00,10.00,1,,,,Japan
"080540 - Grapefruit, including pomelos",,10.00,10.00,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,10.00,10.00,1,,,,Japan
080590 - Other,,10.00,10.00,1,,,,Japan
080610 - Fresh,,10.00,10.00,1,,,,Japan
080620 - Dried,,10.00,10.00,1,,,,Japan
080711 -- Watermelons,,10.00,10.00,1,,,,Japan
080719 -- Other,,10.00,10.00,1,,,,Japan
