Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
870899 - - Other,,3.67,0.00,3,,3,,Viet Nam
870911 - - Electrical,,3.00,0.00,2,,2,,Viet Nam
870919 - - Other,,3.00,0.00,2,,2,,Viet Nam
870990 - Parts,,3.50,0.00,1,,1,,Viet Nam
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,0.00,1,,1,,Viet Nam
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,4.50,1,,1,,Viet Nam
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,4.50,3,,3,,Viet Nam
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,2.50,2,,2,,Viet Nam
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,2.50,1,,1,,Viet Nam
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,2.50,1,,1,,Viet Nam
871160 - With electric motor for propulsion,,6.00,2.50,2,,2,,Viet Nam
871190 - Other,,6.00,2.50,1,,1,,Viet Nam
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,14.50,10.50,2,,2,,Viet Nam
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Viet Nam
871390 - Other,,0.00,0.00,1,,,,Viet Nam
871410 - Of motorcycles (including mopeds),,3.70,0.00,6,,6,,Viet Nam
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Viet Nam
"871491 - - Frames and forks, and parts thereof",,4.70,1.20,3,,3,,Viet Nam
871492 - - Wheel rims and spokes,,4.70,1.20,2,,2,,Viet Nam
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,1.20,1,,1,,Viet Nam
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,1.20,2,,2,,Viet Nam
871495 - - Saddles,,4.70,1.20,1,,1,,Viet Nam
"871496 - - Pedals and crank-gear, and parts thereof",,4.70,1.20,3,,3,,Viet Nam
871499 - - Other,,4.70,1.20,4,,4,,Viet Nam
871500 Baby carriages and parts thereof.,,2.70,0.00,2,,2,,Viet Nam
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Viet Nam
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,Viet Nam
871631 - - Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Viet Nam
871639 - - Other,,2.70,0.00,4,,4,,Viet Nam
871640 - Other trailers and semi-trailers,,2.70,0.00,1,,1,,Viet Nam
871680 - Other vehicles,,1.70,0.00,1,,1,,Viet Nam
871690 - Parts,,1.70,0.00,4,,4,,Viet Nam
,2017,"342,863,438",6.65,2.92,199,,188,,Viet Nam
870110 - Single axle tractors,,3.00,0.00,1,,1,,Viet Nam
870120 - Road tractors for semi-trailers,6,16.00,0.00,2,,2,,Viet Nam
870130 - Track-laying tractors,,0.00,0.00,1,,,,Viet Nam
870191 - - Not exceeding 18 kW,"3,378,502",3.50,0.00,2,,1,,Viet Nam
870192 - - Exceeding 18 kW but not exceeding 37 kW,"487,839",3.50,0.00,2,,1,,Viet Nam
870193 - - Exceeding 37 kW but not exceeding 75 kW,"20,846",3.50,0.00,2,,1,,Viet Nam
870194 - - Exceeding 75 kW but not exceeding 130 kW,"59,974",3.50,0.00,2,,1,,Viet Nam
870195 - - Exceeding 130 kW,"129,645",3.50,0.00,2,,1,,Viet Nam
870210 - With only compression-ignition internal combustion piston engine (diesel or semi-diesel),6,13.00,8.85,4,,4,,Viet Nam
870220 - With both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion,,13.00,8.85,2,,2,,Viet Nam
870230 - With both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion,,13.00,8.85,2,,2,,Viet Nam
870240 - With only electric motor for propulsion,149,10.00,6.50,1,,1,,Viet Nam
870290 - Other,,12.40,8.38,5,,5,,Viet Nam
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"3,683,292",7.50,4.00,2,,2,,Viet Nam
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","675,107",10.00,6.50,2,,2,,Viet Nam
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",513,10.00,6.50,2,,2,,Viet Nam
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","1,078",10.00,6.50,3,,3,,Viet Nam
"870324 - - Of a cylinder capacity exceeding 3,000 cc","150,005",10.00,6.50,2,,2,,Viet Nam
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",1,10.00,6.50,2,,2,,Viet Nam
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","2,085",10.00,6.50,3,,3,,Viet Nam
"870333 - - Of a cylinder capacity exceeding 2,500 cc",44,10.00,6.50,3,,3,,Viet Nam
"870340 - Other vehicles, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power",156,10.00,6.50,2,,2,,Viet Nam
"870350 - Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power",,10.00,6.50,1,,1,,Viet Nam
"870360 - Other vehicles, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power","23,211",10.00,6.50,2,,2,,Viet Nam
"870370 - Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power",,10.00,6.50,1,,1,,Viet Nam
"870380 - Other vehicles, with only electric motor for propulsion","442,592",10.00,6.50,2,,2,,Viet Nam
870390 - Other,5,10.00,6.50,1,,1,,Viet Nam
870410 - Dumpers designed for off-highway use,"1,628",0.00,0.00,2,,,,Viet Nam
870421 - - g.v.w. not exceeding 5 tonnes,130,13.50,8.76,5,,5,,Viet Nam
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,1,15.83,10.27,3,,3,,Viet Nam
870423 - - g.v.w. exceeding 20 tonnes,5,15.83,10.27,3,,3,,Viet Nam
870431 - - g.v.w. not exceeding 5 tonnes,16,13.50,8.76,5,,5,,Viet Nam
870432 - - g.v.w. exceeding 5 tonnes,,15.83,10.27,3,,3,,Viet Nam
870490 - Other,5,10.00,6.50,1,,1,,Viet Nam
870510 - Crane lorries,1,3.70,0.00,1,,1,,Viet Nam
870520 - Mobile drilling derricks,,3.70,0.00,1,,1,,Viet Nam
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Viet Nam
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Viet Nam
870590 - Other,,3.70,0.00,2,,2,,Viet Nam
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",146,9.88,5.58,4,,4,,Viet Nam
870710 - For the vehicles of heading 87.03,"25,379",4.50,0.00,2,,2,,Viet Nam
870790 - Other,8,4.50,0.00,2,,2,,Viet Nam
870810 - Bumpers and parts thereof,"2,644,705",3.75,0.00,2,,2,,Viet Nam
870821 - - Safety seat belts,"6,021",3.75,0.00,2,,2,,Viet Nam
870829 - - Other,"5,349,323",3.75,0.00,2,,2,,Viet Nam
870830 - Brakes and servo-brakes; parts thereof,"8,672,000",4.00,0.00,3,,3,,Viet Nam
870840 - Gear boxes and parts thereof,"17,136,056",3.88,0.00,4,,4,,Viet Nam
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","957,127",4.00,0.00,5,,5,,Viet Nam
870870 - Road wheels and parts and accessories thereof,"322,452",3.75,0.00,4,,4,,Viet Nam
870880 - Suspension systems and parts thereof (including shock-absorbers),"2,749,619",3.80,0.00,5,,5,,Viet Nam
870891 - - Radiators and parts thereof,"8,366",3.88,0.00,4,,4,,Viet Nam
870892 - - Silencers (mufflers) and exhaust pipes; parts thereof,"26,801",3.88,0.00,4,,4,,Viet Nam
870893 - - Clutches and parts thereof,"33,205",3.75,0.00,2,,2,,Viet Nam
"870894 - - Steering wheels, steering columns and steering boxes; parts thereof","384,211",3.88,0.00,4,,4,,Viet Nam
870895 - - Safety airbags with inflater system; parts thereof,"18,214,958",3.67,0.00,3,,3,,Viet Nam
870899 - - Other,"2,940,982",3.67,0.00,3,,3,,Viet Nam
870911 - - Electrical,"3,222",3.00,0.00,2,,2,,Viet Nam
870919 - - Other,"1,980",3.00,0.00,2,,2,,Viet Nam
870990 - Parts,980,3.50,0.00,1,,1,,Viet Nam
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","30,737",1.70,0.00,1,,1,,Viet Nam
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"12,701,919",8.00,4.50,1,,1,,Viet Nam
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"56,893,326",8.00,4.50,3,,3,,Viet Nam
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,1,6.00,2.50,2,,2,,Viet Nam
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,5,6.00,2.50,1,,1,,Viet Nam
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"4,535",6.00,2.50,1,,1,,Viet Nam
871160 - With electric motor for propulsion,"2,647,489",6.00,2.50,2,,2,,Viet Nam
871190 - Other,"236,530",6.00,2.50,1,,1,,Viet Nam
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","15,990,338",14.50,10.50,2,,2,,Viet Nam
871310 - Not mechanically propelled,"2,792,252",0.00,0.00,1,,,,Viet Nam
871390 - Other,"1,407,133",0.00,0.00,1,,,,Viet Nam
871410 - Of motorcycles (including mopeds),"66,841,329",3.70,0.00,6,,6,,Viet Nam
871420 - Of carriages for disabled persons,"423,289",0.00,0.00,1,,,,Viet Nam
"871491 - - Frames and forks, and parts thereof","72,291,908",4.70,1.20,3,,3,,Viet Nam
871492 - - Wheel rims and spokes,"623,944",4.70,1.20,2,,2,,Viet Nam
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","46,914",4.70,1.20,1,,1,,Viet Nam
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","5,698,223",4.70,1.20,2,,2,,Viet Nam
871495 - - Saddles,"12,495,732",4.70,1.20,1,,1,,Viet Nam
"871496 - - Pedals and crank-gear, and parts thereof","3,249",4.70,1.20,3,,3,,Viet Nam
871499 - - Other,"17,015,034",4.70,1.20,4,,4,,Viet Nam
871500 Baby carriages and parts thereof.,"12,718",2.70,0.00,2,,2,,Viet Nam
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Viet Nam
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"2,292",2.70,0.00,1,,1,,Viet Nam
871631 - - Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Viet Nam
871639 - - Other,5,2.70,0.00,4,,4,,Viet Nam
871640 - Other trailers and semi-trailers,825,2.70,0.00,1,,1,,Viet Nam
871680 - Other vehicles,"4,620,777",1.70,0.00,1,,1,,Viet Nam
871690 - Parts,"1,548,555",1.70,0.00,4,,4,,Viet Nam
,2016,"296,353,316",6.29,2.67,184,,171,,Viet Nam
870110 - Pedestrian controlled tractors,"1,027",3.00,0.00,1,,1,,Viet Nam
870120 - Road tractors for semi-trailers,"4,608",16.00,0.00,2,,2,,Viet Nam
870130 -Track-laying tractors,,0.00,0.00,1,,,,Viet Nam
870190 - Other,"3,469,164",0.88,0.00,8,,1,,Viet Nam
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,8.85,4,,4,,Viet Nam
870290 - Other,,12.40,8.38,5,,5,,Viet Nam
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"6,195,974",7.50,4.00,2,,2,,Viet Nam
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","875,704",10.00,6.50,2,,2,,Viet Nam
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",553,10.00,6.50,3,,3,,Viet Nam
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,6.50,2,,2,,Viet Nam
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,6.50,3,,3,,Viet Nam
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,6.50,3,,3,,Viet Nam
870390 - Other,"12,432",10.00,6.50,2,,2,,Viet Nam
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Viet Nam
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870423 -- g.v.w. exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870432 -- g.v.w. exceeding 5 tonnes,,15.83,10.27,3,,3,,Viet Nam
870490 - Other,,10.00,6.50,1,,1,,Viet Nam
870510 - Crane lorries,,3.70,0.00,1,,1,,Viet Nam
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,Viet Nam
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Viet Nam
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Viet Nam
870590 - Other,,3.70,0.00,2,,2,,Viet Nam
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","10,806",9.88,5.58,4,,4,,Viet Nam
870710 - For the vehicles of heading 87.03,"8,827",4.50,0.00,2,,2,,Viet Nam
870790 - Other,791,4.50,0.00,2,,2,,Viet Nam
870810 - Bumpers and parts thereof,"2,637,539",3.75,0.00,2,,2,,Viet Nam
870821 -- Safety seat belts,"15,833",3.75,0.00,2,,2,,Viet Nam
870829 -- Other,"2,380,777",3.75,0.00,2,,2,,Viet Nam
870830 - Brakes and servo-brakes; parts thereof,"8,853,430",4.00,0.00,3,,3,,Viet Nam
870840 - Gear boxes and parts thereof,"13,878,884",3.88,0.00,4,,4,,Viet Nam
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","1,849,833",4.00,0.00,5,,5,,Viet Nam
870870 - Road wheels and parts and accessories thereof,"214,785",3.75,0.00,4,,4,,Viet Nam
870880 - Suspension systems and parts thereof (including shock- absorbers),"2,587,644",3.80,0.00,5,,5,,Viet Nam
870891 -- Radiators and parts thereof,"14,609",3.88,0.00,4,,4,,Viet Nam
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"7,153",3.88,0.00,4,,4,,Viet Nam
870893 -- Clutches and parts thereof,"15,620",3.75,0.00,2,,2,,Viet Nam
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","329,120",3.88,0.00,4,,4,,Viet Nam
870895 -- Safety airbags with inflater system; parts thereof,"12,594,699",3.67,0.00,3,,3,,Viet Nam
870899 -- Other,"3,287,865",3.67,0.00,3,,3,,Viet Nam
870911 -- Electrical,,3.00,0.00,2,,2,,Viet Nam
870919 -- Other,"129,420",3.00,0.00,2,,2,,Viet Nam
870990 - Parts,"98,946",3.50,0.00,1,,1,,Viet Nam
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,0.00,1,,1,,Viet Nam
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"9,687,073",8.00,4.50,1,,1,,Viet Nam
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"52,048,128",8.00,4.50,3,,3,,Viet Nam
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,2.50,2,,2,,Viet Nam
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,2.50,1,,1,,Viet Nam
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,2.50,1,,1,,Viet Nam
871190 - Other,"2,812,968",6.00,2.50,2,,2,,Viet Nam
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","16,448,996",14.50,10.50,2,,2,,Viet Nam
871310 - Not mechanically propelled,"3,965,307",0.00,0.00,1,,,,Viet Nam
871390 - Other,"38,456",0.00,0.00,1,,,,Viet Nam
871410 - Of motorcycles (including mopeds),"47,894,650",3.70,0.00,6,,6,,Viet Nam
871420 - Of carriages for disabled persons,"380,427",0.00,0.00,1,,,,Viet Nam
"871491 -- Frames and forks, and parts thereof","69,573,324",4.70,1.20,3,,3,,Viet Nam
871492 -- Wheel rims and spokes,"491,600",4.70,1.20,2,,2,,Viet Nam
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","21,792",4.70,1.20,1,,1,,Viet Nam
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","5,131,288",4.70,1.20,2,,2,,Viet Nam
871495 -- Saddles,"9,412,836",4.70,1.20,1,,1,,Viet Nam
"871496 -- Pedals and crank-gear, and parts thereof","15,885",4.70,1.20,3,,3,,Viet Nam
871499 -- Other,"15,446,962",4.70,1.20,4,,4,,Viet Nam
871500 Baby carriages and parts thereof.,"4,734",2.70,0.00,2,,2,,Viet Nam
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,Viet Nam
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,Viet Nam
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,Viet Nam
871639 -- Other,,2.70,0.00,4,,4,,Viet Nam
871640 - Other trailers and semi-trailers,"84,408",2.70,0.00,1,,1,,Viet Nam
871680 - Other vehicles,"2,891,758",1.70,0.00,1,,1,,Viet Nam
871690 - Parts,"526,679",1.70,0.00,4,,4,,Viet Nam
,2015,"245,824,960",6.29,2.67,184,,171,,Viet Nam
870110 - Pedestrian controlled tractors,"30,258",3.00,0.00,1,,1,,Viet Nam
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,Viet Nam
870130 -Track-laying tractors,,0.00,0.00,1,,,,Viet Nam
870190 - Other,"5,475,578",0.88,0.00,8,,1,,Viet Nam
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,8.85,4,,4,,Viet Nam
870290 - Other,,12.40,8.38,5,,5,,Viet Nam
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"5,180,960",7.50,4.00,2,,2,,Viet Nam
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","556,277",10.00,6.50,2,,2,,Viet Nam
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","1,552",10.00,6.50,3,,3,,Viet Nam
"870324 -- Of a cylinder capacity exceeding 3,000 cc","23,374",10.00,6.50,2,,2,,Viet Nam
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,6.50,2,,2,,Viet Nam
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,6.50,3,,3,,Viet Nam
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,6.50,3,,3,,Viet Nam
870390 - Other,"29,746",10.00,6.50,2,,2,,Viet Nam
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Viet Nam
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870423 -- g.v.w. exceeding 20 tonnes,,15.83,10.27,3,,3,,Viet Nam
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,8.76,5,,5,,Viet Nam
870432 -- g.v.w. exceeding 5 tonnes,,15.83,10.27,3,,3,,Viet Nam
870490 - Other,58,10.00,6.50,1,,1,,Viet Nam
870510 - Crane lorries,,3.70,0.00,1,,1,,Viet Nam
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,Viet Nam
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,Viet Nam
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,Viet Nam
870590 - Other,,3.70,0.00,2,,2,,Viet Nam
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,5.58,4,,4,,Viet Nam
870710 - For the vehicles of heading 87.03,"3,027",4.50,0.00,2,,2,,Viet Nam
870790 - Other,,4.50,0.00,2,,2,,Viet Nam
870810 - Bumpers and parts thereof,"1,923,162",3.75,0.00,2,,2,,Viet Nam
870821 -- Safety seat belts,"2,821",3.75,0.00,2,,2,,Viet Nam
870829 -- Other,"927,210",3.75,0.00,2,,2,,Viet Nam
870830 - Brakes and servo-brakes; parts thereof,"10,422,851",4.00,0.00,3,,3,,Viet Nam
870840 - Gear boxes and parts thereof,"17,814,600",3.88,0.00,4,,4,,Viet Nam
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","2,275,447",4.00,0.00,5,,5,,Viet Nam
870870 - Road wheels and parts and accessories thereof,"553,114",3.75,0.00,4,,4,,Viet Nam
870880 - Suspension systems and parts thereof (including shock- absorbers),"2,640,531",3.80,0.00,5,,5,,Viet Nam
870891 -- Radiators and parts thereof,"12,006",3.88,0.00,4,,4,,Viet Nam
