Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
611011 - - Of wool,,35.00,35.00,1,,,,China
611012 - - Of Kashmir (cashmere) goats,,35.00,35.00,1,,,,China
611019 - - Other,,35.00,35.00,1,,,,China
611020 - Of cotton,,35.00,35.00,1,,,,China
611030 - Of man-made fibres,,35.00,35.00,1,,,,China
611090 - Of other textile materials,,35.00,35.00,1,,,,China
611120 - Of cotton,,35.00,35.00,1,,,,China
611130 - Of synthetic fibres,,35.00,35.00,1,,,,China
611190 - Of other textile materials,,35.00,35.00,2,,,,China
611211 - - Of cotton,,35.00,35.00,1,,,,China
611212 - - Of synthetic fibres,,35.00,35.00,1,,,,China
611219 - - Of other textile materials,,35.00,35.00,1,,,,China
611220 - Ski suits,,35.00,35.00,1,,,,China
611231 - - Of synthetic fibres,,35.00,35.00,1,,,,China
611239 - - Of other textile materials,,35.00,35.00,1,,,,China
611241 - - Of synthetic fibres,,35.00,35.00,1,,,,China
611249 - - Of other textile materials,,35.00,35.00,1,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.",,35.00,35.00,1,,,,China
611420 - Of cotton,,35.00,35.00,1,,,,China
611430 - Of man-made fibres,,35.00,35.00,1,,,,China
611490 - Of other textile materials,,35.00,35.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)",,35.00,35.00,12,,,,China
"611521 - - Of synthetic fibres, measuring per single yarn less than 67 decitex",,35.00,35.00,1,,,,China
"611522 - - Of synthetic fibres, measuring per single yarn 67 decitex or more",,35.00,35.00,1,,,,China
611529 - - Of other textile materials,,35.00,35.00,3,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",,35.00,35.00,3,,,,China
611594 - - Of wool or fine animal hair,,35.00,35.00,1,,,,China
611595 - - Of cotton,,35.00,35.00,1,,,,China
611596 - - Of synthetic fibres,,35.00,35.00,1,,,,China
611599 - - Of other textile materials,,35.00,35.00,1,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber",,35.00,35.00,1,,,,China
611691 - - Of wool or fine animal hair,,35.00,35.00,1,,,,China
611692 - - Of cotton,,35.00,35.00,1,,,,China
611693 - - Of synthetic fibres,,35.00,35.00,1,,,,China
611699 - - Of other textile materials,,35.00,35.00,1,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like",,35.00,35.00,1,,,,China
611780 - Other accessories,,35.00,35.00,2,,,,China
611790 - Parts,,35.00,35.00,1,,,,China
,2017,"409,614,039",35.00,35.00,132,,,,China
610120 - Of cotton,"4,074,745",35.00,35.00,1,,,,China
610130 - Of man-made fibres,"22,947,352",35.00,35.00,1,,,,China
610190 - Of other textile materials,"30,013",35.00,35.00,2,,,,China
610210 - Of wool or fine animal hair,"94,862",35.00,35.00,1,,,,China
610220 - Of cotton,"5,332,488",35.00,35.00,1,,,,China
610230 - Of man-made fibres,"28,909,451",35.00,35.00,1,,,,China
610290 - Of other textile materials,"50,567",35.00,35.00,1,,,,China
610310 - Suits,431,35.00,35.00,3,,,,China
610322 - - Of cotton,"39,895",35.00,35.00,1,,,,China
610323 - - Of synthetic fibres,"2,976,691",35.00,35.00,1,,,,China
610329 - - Of other textile materials,,35.00,35.00,2,,,,China
610331 - - Of wool or fine animal hair,,35.00,35.00,1,,,,China
610332 - - Of cotton,"235,384",35.00,35.00,1,,,,China
610333 - - Of synthetic fibres,"452,059",35.00,35.00,1,,,,China
610339 - - Of other textile materials,"28,411",35.00,35.00,1,,,,China
610341 - - Of wool or fine animal hair,664,35.00,35.00,1,,,,China
610342 - - Of cotton,"5,768,449",35.00,35.00,1,,,,China
610343 - - Of synthetic fibres,"9,159,189",35.00,35.00,1,,,,China
610349 - - Of other textile materials,"89,957",35.00,35.00,1,,,,China
610413 - - Of synthetic fibres,,35.00,35.00,1,,,,China
610419 - - Of other textile materials,,35.00,35.00,3,,,,China
610422 - - Of cotton,"117,876",35.00,35.00,1,,,,China
610423 - - Of synthetic fibres,"1,484,410",35.00,35.00,1,,,,China
610429 - - Of other textile materials,"16,118",35.00,35.00,2,,,,China
610431 - - Of wool or fine animal hair,"77,687",35.00,35.00,1,,,,China
610432 - - Of cotton,"35,396",35.00,35.00,1,,,,China
610433 - - Of synthetic fibres,"1,080,961",35.00,35.00,1,,,,China
610439 - - Of other textile materials,"401,740",35.00,35.00,1,,,,China
610441 - - Of wool or fine animal hair,"20,613",35.00,35.00,1,,,,China
610442 - - Of cotton,"1,095,974",35.00,35.00,1,,,,China
610443 - - Of synthetic fibres,"18,636,662",35.00,35.00,1,,,,China
610444 - - Of artificial fibres,"2,273,841",35.00,35.00,1,,,,China
610449 - - Of other textile materials,"89,793",35.00,35.00,1,,,,China
610451 - - Of wool or fine animal hair,"33,414",35.00,35.00,1,,,,China
610452 - - Of cotton,"166,403",35.00,35.00,1,,,,China
610453 - - Of synthetic fibres,"9,045,324",35.00,35.00,1,,,,China
610459 - - Of other textile materials,"1,221,377",35.00,35.00,1,,,,China
610461 - - Of wool or fine animal hair,"7,412",35.00,35.00,1,,,,China
610462 - - Of cotton,"4,156,003",35.00,35.00,1,,,,China
610463 - - Of synthetic fibres,"9,932,940",35.00,35.00,1,,,,China
610469 - - Of other textile materials,"5,179,585",35.00,35.00,1,,,,China
610510 - Of cotton,"6,728,569",35.00,35.00,1,,,,China
610520 - Of man-made fibres,"5,814,156",35.00,35.00,1,,,,China
610590 - Of other textile materials,"81,949",35.00,35.00,1,,,,China
610610 - Of cotton,"2,332,615",35.00,35.00,1,,,,China
610620 - Of man-made fibres,"25,819,846",35.00,35.00,1,,,,China
610690 - Of other textile materials,"658,733",35.00,35.00,1,,,,China
610711 - - Of cotton,"2,195,119",35.00,35.00,1,,,,China
610712 - - Of man-made fibres,"8,919,236",35.00,35.00,1,,,,China
610719 - - Of other textile materials,"757,142",35.00,35.00,1,,,,China
610721 - - Of cotton,"180,079",35.00,35.00,1,,,,China
610722 - - Of man-made fibres,"316,111",35.00,35.00,1,,,,China
610729 - - Of other textile materials,,35.00,35.00,1,,,,China
610791 - - Of cotton,"106,953",35.00,35.00,1,,,,China
610799 - - Of other textile materials,"775,862",35.00,35.00,2,,,,China
610811 - - Of man-made fibres,"41,970",35.00,35.00,1,,,,China
610819 - - Of other textile materials,,35.00,35.00,1,,,,China
610821 - - Of cotton,"888,190",35.00,35.00,1,,,,China
610822 - - Of man-made fibres,"11,687,264",35.00,35.00,1,,,,China
610829 - - Of other textile materials,"145,932",35.00,35.00,1,,,,China
610831 - - Of cotton,"268,678",35.00,35.00,1,,,,China
610832 - - Of man-made fibres,"4,878,964",35.00,35.00,1,,,,China
610839 - - Of other textile materials,"14,426",35.00,35.00,1,,,,China
610891 - - Of cotton,"166,276",35.00,35.00,1,,,,China
610892 - - Of man-made fibres,"4,289,844",35.00,35.00,1,,,,China
610899 - - Of other textile materials,"48,235",35.00,35.00,1,,,,China
610910 - Of cotton,"55,012,415",35.00,35.00,1,,,,China
610990 - Of other textile materials,"15,393,346",35.00,35.00,1,,,,China
611011 - - Of wool,"387,570",35.00,35.00,1,,,,China
611012 - - Of Kashmir (cashmere) goats,"626,925",35.00,35.00,1,,,,China
611019 - - Other,"30,295",35.00,35.00,1,,,,China
611020 - Of cotton,"8,119,505",35.00,35.00,1,,,,China
611030 - Of man-made fibres,"34,880,482",35.00,35.00,1,,,,China
611090 - Of other textile materials,"176,533",35.00,35.00,1,,,,China
611120 - Of cotton,"11,985,381",35.00,35.00,1,,,,China
611130 - Of synthetic fibres,"3,002,286",35.00,35.00,1,,,,China
611190 - Of other textile materials,"64,623",35.00,35.00,2,,,,China
611211 - - Of cotton,"37,708",35.00,35.00,1,,,,China
611212 - - Of synthetic fibres,"1,353,739",35.00,35.00,1,,,,China
611219 - - Of other textile materials,,35.00,35.00,1,,,,China
611220 - Ski suits,"1,365",35.00,35.00,1,,,,China
611231 - - Of synthetic fibres,"1,507,026",35.00,35.00,1,,,,China
611239 - - Of other textile materials,,35.00,35.00,1,,,,China
611241 - - Of synthetic fibres,"8,352,777",35.00,35.00,1,,,,China
611249 - - Of other textile materials,"123,876",35.00,35.00,1,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","1,571,085",35.00,35.00,1,,,,China
611420 - Of cotton,"356,281",35.00,35.00,1,,,,China
611430 - Of man-made fibres,"4,344,384",35.00,35.00,1,,,,China
611490 - Of other textile materials,"37,846",35.00,35.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","2,642,725",35.00,35.00,12,,,,China
"611521 - - Of synthetic fibres, measuring per single yarn less than 67 decitex","228,386",35.00,35.00,1,,,,China
"611522 - - Of synthetic fibres, measuring per single yarn 67 decitex or more","80,841",35.00,35.00,1,,,,China
611529 - - Of other textile materials,"283,824",35.00,35.00,3,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","1,539,608",35.00,35.00,3,,,,China
611594 - - Of wool or fine animal hair,40,35.00,35.00,1,,,,China
611595 - - Of cotton,"8,178,956",35.00,35.00,1,,,,China
611596 - - Of synthetic fibres,"4,039,359",35.00,35.00,1,,,,China
611599 - - Of other textile materials,"935,535",35.00,35.00,1,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","22,386,765",35.00,35.00,1,,,,China
611691 - - Of wool or fine animal hair,"3,581",35.00,35.00,1,,,,China
611692 - - Of cotton,"727,053",35.00,35.00,1,,,,China
611693 - - Of synthetic fibres,"6,273,433",35.00,35.00,1,,,,China
611699 - - Of other textile materials,"151,377",35.00,35.00,1,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","1,872,023",35.00,35.00,1,,,,China
611780 - Other accessories,"455,951",35.00,35.00,2,,,,China
611790 - Parts,"68,848",35.00,35.00,1,,,,China
,2016,"271,424,242",35.00,35.00,132,,,,China
610120 - Of cotton,"4,443,418",35.00,35.00,1,,,,China
610130 - Of man-made fibres,"19,600,649",35.00,35.00,1,,,,China
610190 - Of other textile materials,"273,933",35.00,35.00,2,,,,China
610210 - Of wool or fine animal hair,"50,933",35.00,35.00,1,,,,China
610220 - Of cotton,"2,515,946",35.00,35.00,1,,,,China
610230 - Of man-made fibres,"17,395,116",35.00,35.00,1,,,,China
610290 - Of other textile materials,"56,942",35.00,35.00,1,,,,China
610310 - Suits,,35.00,35.00,3,,,,China
610322 -- Of cotton,"173,867",35.00,35.00,1,,,,China
610323 -- Of synthetic fibres,"1,524,371",35.00,35.00,1,,,,China
610329 -- Of other textile materials,,35.00,35.00,2,,,,China
610331 -- Of wool or fine animal hair,475,35.00,35.00,1,,,,China
610332 -- Of cotton,"56,683",35.00,35.00,1,,,,China
610333 -- Of synthetic fibres,"481,722",35.00,35.00,1,,,,China
610339 -- Of other textile materials,"26,274",35.00,35.00,1,,,,China
610341 -- Of wool or fine animal hair,,35.00,35.00,1,,,,China
610342 -- Of cotton,"4,937,477",35.00,35.00,1,,,,China
610343 -- Of synthetic fibres,"8,373,786",35.00,35.00,1,,,,China
610349 -- Of other textile materials,"35,771",35.00,35.00,1,,,,China
610413 -- Of synthetic fibres,"21,034",35.00,35.00,1,,,,China
610419 -- Of other textile materials,"4,695",35.00,35.00,3,,,,China
610422 -- Of cotton,"243,475",35.00,35.00,1,,,,China
610423 -- Of synthetic fibres,"597,682",35.00,35.00,1,,,,China
610429 -- Of other textile materials,"20,742",35.00,35.00,2,,,,China
610431 -- Of wool or fine animal hair,"62,883",35.00,35.00,1,,,,China
610432 -- Of cotton,"29,071",35.00,35.00,1,,,,China
610433 -- Of synthetic fibres,"1,253,490",35.00,35.00,1,,,,China
610439 -- Of other textile materials,"64,073",35.00,35.00,1,,,,China
610441 -- Of wool or fine animal hair,"17,626",35.00,35.00,1,,,,China
610442 -- Of cotton,"812,384",35.00,35.00,1,,,,China
610443 -- Of synthetic fibres,"4,997,774",35.00,35.00,1,,,,China
610444 -- Of artificial fibres,"2,179,250",35.00,35.00,1,,,,China
610449 -- Of other textile materials,"166,037",35.00,35.00,1,,,,China
610451 -- Of wool or fine animal hair,"26,278",35.00,35.00,1,,,,China
610452 -- Of cotton,"78,854",35.00,35.00,1,,,,China
610453 -- Of synthetic fibres,"2,029,169",35.00,35.00,1,,,,China
610459 -- Of other textile materials,"654,318",35.00,35.00,1,,,,China
610461 -- Of wool or fine animal hair,,35.00,35.00,1,,,,China
610462 -- Of cotton,"3,075,101",35.00,35.00,1,,,,China
610463 -- Of synthetic fibres,"7,567,712",35.00,35.00,1,,,,China
610469 -- Of other textile materials,"3,246,544",35.00,35.00,1,,,,China
610510 - Of cotton,"9,183,894",35.00,35.00,1,,,,China
610520 - Of man-made fibres,"7,139,119",35.00,35.00,1,,,,China
610590 - Of other textile materials,"14,809",35.00,35.00,1,,,,China
610610 - Of cotton,"3,631,552",35.00,35.00,1,,,,China
610620 - Of man-made fibres,"21,721,328",35.00,35.00,1,,,,China
610690 - Of other textile materials,"2,430,291",35.00,35.00,1,,,,China
610711 -- Of cotton,"2,116,140",35.00,35.00,1,,,,China
610712 -- Of man-made fibres,"6,998,075",35.00,35.00,1,,,,China
610719 -- Of other textile materials,"190,981",35.00,35.00,1,,,,China
610721 -- Of cotton,"127,236",35.00,35.00,1,,,,China
610722 -- Of man-made fibres,"273,040",35.00,35.00,1,,,,China
610729 -- Of other textile materials,,35.00,35.00,1,,,,China
610791 -- Of cotton,"3,733",35.00,35.00,1,,,,China
610799 -- Of other textile materials,"379,365",35.00,35.00,2,,,,China
610811 -- Of man-made fibres,"22,420",35.00,35.00,1,,,,China
610819 -- Of other textile materials,,35.00,35.00,1,,,,China
610821 -- Of cotton,"1,024,637",35.00,35.00,1,,,,China
610822 -- Of man-made fibres,"6,258,592",35.00,35.00,1,,,,China
610829 -- Of other textile materials,"41,375",35.00,35.00,1,,,,China
610831 -- Of cotton,"386,819",35.00,35.00,1,,,,China
610832 -- Of man-made fibres,"3,759,419",35.00,35.00,1,,,,China
610839 -- Of other textile materials,,35.00,35.00,1,,,,China
610891 -- Of cotton,"70,173",35.00,35.00,1,,,,China
610892 -- Of man-made fibres,"3,159,643",35.00,35.00,1,,,,China
610899 -- Of other textile materials,"27,809",35.00,35.00,1,,,,China
610910 - Of cotton,"10,026,920",35.00,35.00,1,,,,China
610990 - Of other textile materials,"11,122,770",35.00,35.00,1,,,,China
611011 -- Of wool,"485,928",35.00,35.00,1,,,,China
611012 -- Of Kashmir (cashmere) goats,"255,761",35.00,35.00,1,,,,China
611019 -- Other,"25,548",35.00,35.00,1,,,,China
611020 - Of cotton,"9,443,029",35.00,35.00,1,,,,China
611030 - Of man-made fibres,"29,729,467",35.00,35.00,1,,,,China
611090 - Of other textile materials,"294,356",35.00,35.00,1,,,,China
611120 - Of cotton,"9,201,451",35.00,35.00,1,,,,China
611130 - Of synthetic fibres,"2,857,844",35.00,35.00,1,,,,China
611190 - Of other textile materials,"181,404",35.00,35.00,2,,,,China
611211 -- Of cotton,"124,386",35.00,35.00,1,,,,China
611212 -- Of synthetic fibres,"917,780",35.00,35.00,1,,,,China
611219 -- Of other textile materials,"24,184",35.00,35.00,1,,,,China
611220 - Ski suits,"1,918",35.00,35.00,1,,,,China
611231 -- Of synthetic fibres,"1,282,068",35.00,35.00,1,,,,China
611239 -- Of other textile materials,,35.00,35.00,1,,,,China
611241 -- Of synthetic fibres,"5,381,086",35.00,35.00,1,,,,China
611249 -- Of other textile materials,"1,977",35.00,35.00,1,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","575,491",35.00,35.00,1,,,,China
611420 - Of cotton,"245,928",35.00,35.00,1,,,,China
611430 - Of man-made fibres,"1,901,359",35.00,35.00,1,,,,China
611490 - Of other textile materials,"136,667",35.00,35.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","1,864,100",35.00,35.00,12,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","66,503",35.00,35.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","26,710",35.00,35.00,1,,,,China
611529 -- Of other textile materials,"221,803",35.00,35.00,3,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","884,570",35.00,35.00,3,,,,China
611594 -- Of wool or fine animal hair,2,35.00,35.00,1,,,,China
611595 -- Of cotton,"4,686,571",35.00,35.00,1,,,,China
611596 -- Of synthetic fibres,"3,858,903",35.00,35.00,1,,,,China
611599 -- Of other textile materials,"415,407",35.00,35.00,1,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","13,257,427",35.00,35.00,1,,,,China
611691 -- Of wool or fine animal hair,96,35.00,35.00,1,,,,China
611692 -- Of cotton,"300,671",35.00,35.00,1,,,,China
611693 -- Of synthetic fibres,"4,125,966",35.00,35.00,1,,,,China
611699 -- Of other textile materials,"91,435",35.00,35.00,1,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","1,015,092",35.00,35.00,1,,,,China
611780 - Other accessories,"309,349",35.00,35.00,2,,,,China
611790 - Parts,"26,310",35.00,35.00,1,,,,China
,2015,"602,080,910",35.00,35.00,132,,,,China
610120 - Of cotton,"11,352,542",35.00,35.00,1,,,,China
610130 - Of man-made fibres,"37,892,362",35.00,35.00,1,,,,China
610190 - Of other textile materials,"106,553",35.00,35.00,2,,,,China
610210 - Of wool or fine animal hair,"58,754",35.00,35.00,1,,,,China
610220 - Of cotton,"5,778,716",35.00,35.00,1,,,,China
610230 - Of man-made fibres,"30,763,556",35.00,35.00,1,,,,China
610290 - Of other textile materials,"161,509",35.00,35.00,1,,,,China
610310 - Suits,"8,952",35.00,35.00,3,,,,China
610322 -- Of cotton,"106,545",35.00,35.00,1,,,,China
610323 -- Of synthetic fibres,"1,860,710",35.00,35.00,1,,,,China
610329 -- Of other textile materials,,35.00,35.00,2,,,,China
610331 -- Of wool or fine animal hair,"3,508",35.00,35.00,1,,,,China
610332 -- Of cotton,"207,624",35.00,35.00,1,,,,China
610333 -- Of synthetic fibres,"332,672",35.00,35.00,1,,,,China
610339 -- Of other textile materials,"14,676",35.00,35.00,1,,,,China
610341 -- Of wool or fine animal hair,"43,290",35.00,35.00,1,,,,China
610342 -- Of cotton,"6,707,323",35.00,35.00,1,,,,China
610343 -- Of synthetic fibres,"12,682,215",35.00,35.00,1,,,,China
610349 -- Of other textile materials,"88,239",35.00,35.00,1,,,,China
610413 -- Of synthetic fibres,"6,876",35.00,35.00,1,,,,China
610419 -- Of other textile materials,,35.00,35.00,3,,,,China
610422 -- Of cotton,"622,076",35.00,35.00,1,,,,China
610423 -- Of synthetic fibres,"1,483,561",35.00,35.00,1,,,,China
610429 -- Of other textile materials,"34,601",35.00,35.00,2,,,,China
610431 -- Of wool or fine animal hair,"51,661",35.00,35.00,1,,,,China
610432 -- Of cotton,"271,487",35.00,35.00,1,,,,China
610433 -- Of synthetic fibres,"3,244,273",35.00,35.00,1,,,,China
610439 -- Of other textile materials,"633,565",35.00,35.00,1,,,,China
610441 -- Of wool or fine animal hair,"58,485",35.00,35.00,1,,,,China
610442 -- Of cotton,"3,201,524",35.00,35.00,1,,,,China
610443 -- Of synthetic fibres,"14,260,471",35.00,35.00,1,,,,China
610444 -- Of artificial fibres,"4,560,044",35.00,35.00,1,,,,China
610449 -- Of other textile materials,"456,520",35.00,35.00,1,,,,China
610451 -- Of wool or fine animal hair,"92,877",35.00,35.00,1,,,,China
610452 -- Of cotton,"753,707",35.00,35.00,1,,,,China
610453 -- Of synthetic fibres,"4,892,811",35.00,35.00,1,,,,China
610459 -- Of other textile materials,"1,767,948",35.00,35.00,1,,,,China
610461 -- Of wool or fine animal hair,"1,339,570",35.00,35.00,1,,,,China
610462 -- Of cotton,"6,617,922",35.00,35.00,1,,,,China
610463 -- Of synthetic fibres,"20,048,394",35.00,35.00,1,,,,China
610469 -- Of other textile materials,"5,608,767",35.00,35.00,1,,,,China
610510 - Of cotton,"31,067,832",35.00,35.00,1,,,,China
610520 - Of man-made fibres,"23,665,793",35.00,35.00,1,,,,China
610590 - Of other textile materials,"266,479",35.00,35.00,1,,,,China
610610 - Of cotton,"18,884,535",35.00,35.00,1,,,,China
610620 - Of man-made fibres,"58,553,922",35.00,35.00,1,,,,China
610690 - Of other textile materials,"9,303,192",35.00,35.00,1,,,,China
610711 -- Of cotton,"3,424,564",35.00,35.00,1,,,,China
610712 -- Of man-made fibres,"14,921,183",35.00,35.00,1,,,,China
610719 -- Of other textile materials,"964,789",35.00,35.00,1,,,,China
610721 -- Of cotton,"249,285",35.00,35.00,1,,,,China
610722 -- Of man-made fibres,"301,168",35.00,35.00,1,,,,China
610729 -- Of other textile materials,,35.00,35.00,1,,,,China
610791 -- Of cotton,"48,342",35.00,35.00,1,,,,China
610799 -- Of other textile materials,"1,820,375",35.00,35.00,2,,,,China
610811 -- Of man-made fibres,"57,341",35.00,35.00,1,,,,China
610819 -- Of other textile materials,,35.00,35.00,1,,,,China
610821 -- Of cotton,"2,459,634",35.00,35.00,1,,,,China
610822 -- Of man-made fibres,"15,922,397",35.00,35.00,1,,,,China
610829 -- Of other textile materials,"141,223",35.00,35.00,1,,,,China
610831 -- Of cotton,"638,140",35.00,35.00,1,,,,China
610832 -- Of man-made fibres,"13,080,149",35.00,35.00,1,,,,China
610839 -- Of other textile materials,14,35.00,35.00,1,,,,China
610891 -- Of cotton,"34,266",35.00,35.00,1,,,,China
610892 -- Of man-made fibres,"8,470,921",35.00,35.00,1,,,,China
610899 -- Of other textile materials,"22,954",35.00,35.00,1,,,,China
610910 - Of cotton,"14,565,914",35.00,35.00,1,,,,China
610990 - Of other textile materials,"28,648,071",35.00,35.00,1,,,,China
611011 -- Of wool,"584,415",35.00,35.00,1,,,,China
611012 -- Of Kashmir (cashmere) goats,"500,435",35.00,35.00,1,,,,China
611019 -- Other,"125,450",35.00,35.00,1,,,,China
611020 - Of cotton,"21,691,820",35.00,35.00,1,,,,China
611030 - Of man-made fibres,"67,190,000",35.00,35.00,1,,,,China
611090 - Of other textile materials,"515,207",35.00,35.00,1,,,,China
611120 - Of cotton,"13,485,710",35.00,35.00,1,,,,China
611130 - Of synthetic fibres,"5,061,002",35.00,35.00,1,,,,China
611190 - Of other textile materials,"233,373",35.00,35.00,2,,,,China
611211 -- Of cotton,"49,836",35.00,35.00,1,,,,China
611212 -- Of synthetic fibres,"3,639,254",35.00,35.00,1,,,,China
611219 -- Of other textile materials,"23,118",35.00,35.00,1,,,,China
611220 - Ski suits,,35.00,35.00,1,,,,China
611231 -- Of synthetic fibres,"2,274,775",35.00,35.00,1,,,,China
611239 -- Of other textile materials,"1,841",35.00,35.00,1,,,,China
611241 -- Of synthetic fibres,"9,134,100",35.00,35.00,1,,,,China
611249 -- Of other textile materials,"32,362",35.00,35.00,1,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","1,069,387",35.00,35.00,1,,,,China
611420 - Of cotton,"384,682",35.00,35.00,1,,,,China
611430 - Of man-made fibres,"3,370,925",35.00,35.00,1,,,,China
611490 - Of other textile materials,"113,021",35.00,35.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","882,072",35.00,35.00,12,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","116,656",35.00,35.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","305,085",35.00,35.00,1,,,,China
